127.0.0.1 - - [18/Jun/2021:12:28:22 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:47:52 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:47:52 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:47:53 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:47:53 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:47:53 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:47:53 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:47:57 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:47:57 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:47:57 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:00 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:00 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:00 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:00 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:01 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:01 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:01 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:01 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:01 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:01 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:01 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:01 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:02 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:02 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:02 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:02 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:02 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:02 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:02 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:02 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:02 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:02 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:09 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:09 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:09 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:09 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:09 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:09 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:10 +0900] "GET /bookduck/ HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:10 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:44 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:44 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:45 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:45 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:45 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:45 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:45 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:45 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:45 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:45 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:45 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:48:45 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:35 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:35 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:36 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:36 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:36 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:36 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:36 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:36 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:37 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:37 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:37 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:37 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:38 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:38 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:40 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:41 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:41 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:41 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:41 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:48 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:49 +0900] "GET /bookduck/ HTTP/1.1" 200 2670
0:0:0:0:0:0:0:1 - - [18/Jun/2021:13:51:49 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:44 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:44 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:44 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:44 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:44 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:45 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:45 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:45 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:45 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:45 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:45 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:45 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:45 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:45 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:46 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:46 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:46 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:46 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:46 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:46 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:47 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:47 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:47 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:48 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:48 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:54 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:54 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:55 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:55 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:55 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:55 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:55 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:55 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:55 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:55 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:55 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:55 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:56 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:56 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:56 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:56 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:56 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:56 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:56 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:56 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:56 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:56 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:57 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:57 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:57 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:57 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:57 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:57 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:58 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:58 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:58 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:58 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:58 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:58 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:58 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:58 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:58 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:58 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:59 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:59 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:59 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:59 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:59 +0900] "GET /bookduck/ HTTP/1.1" 200 2665
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:05:59 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:19 +0900] "GET /bookduck/ HTTP/1.1" 200 2669
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:20 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:20 +0900] "GET /bookduck/ HTTP/1.1" 200 2669
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:20 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:20 +0900] "GET /bookduck/ HTTP/1.1" 200 2669
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:20 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:21 +0900] "GET /bookduck/ HTTP/1.1" 200 2669
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:21 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:21 +0900] "GET /bookduck/ HTTP/1.1" 200 2669
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:21 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:21 +0900] "GET /bookduck/ HTTP/1.1" 200 2669
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:21 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:21 +0900] "GET /bookduck/ HTTP/1.1" 200 2669
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:21 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:22 +0900] "GET /bookduck/ HTTP/1.1" 200 2669
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:22 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:23 +0900] "GET /bookduck/ HTTP/1.1" 200 2669
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:24 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:24 +0900] "GET /bookduck/ HTTP/1.1" 200 2669
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:24 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:24 +0900] "GET /bookduck/ HTTP/1.1" 200 2669
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:24 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:24 +0900] "GET /bookduck/ HTTP/1.1" 200 2669
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:24 +0900] "GET /selectList.do HTTP/1.1" 404 820
0:0:0:0:0:0:0:1 - - [18/Jun/2021:14:06:24 +0900] "GET /bookduck/ HTTP/1.1" 200 2669
